DB,DB_Object_ID,DB_Object_Symbol,Qualifier,GO_ID,DB:References,Evidence_code,With_or_from,Aspect_GO_DAG_Abbreviation,DB_Object_Name,DB_Object_Synonym,DB_Object_Type,Taxon,Date,Assigned_by,Annotation_extension,Gene_product_form_ID
MGI,MGI:107940,Ezh2,,GO:0003682,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q15910,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20130320,MGI,,
MGI,MGI:107940,Ezh2,,GO:0003682,MGI:MGI:5617064|PMID:25547114,IDA,,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20150330,MGI,occurs_in(CL:0002187),
MGI,MGI:107940,Ezh2,,GO:0003682,MGI:MGI:5522578|PMID:24105743,IDA,,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20140530,MGI,,
MGI,MGI:107940,Ezh2,,GO:0003682,MGI:MGI:5305562|PMID:22056776,IDA,,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20121212,MGI,,
MGI,MGI:107940,Ezh2,,GO:0003714,MGI:MGI:3820717|PMID:19026781,IDA,,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20181201,ARUK-UCL,,
MGI,MGI:107940,Ezh2,,GO:0003723,MGI:MGI:5294273|PMID:21936910,IDA,,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20130613,MGI,,
MGI,MGI:107940,Ezh2,,GO:0003723,MGI:MGI:4867320|PMID:21123648,IPI,RefSeq:NR_047528,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20121224,MGI,,
MGI,MGI:107940,Ezh2,,GO:0003723,MGI:MGI:5439212|PMID:22911650,IPI,EMBL:DQ059755,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20131231,MGI,occurs_in(CL:0002327),
MGI,MGI:107940,Ezh2,,GO:0005515,MGI:MGI:3694308|PMID:16717091,IPI,UniProtKB:O08785|UniProtKB:P97784|UniProtKB:Q9WTL8,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20140804,UniProt,,
MGI,MGI:107940,Ezh2,,GO:0005515,MGI:MGI:5553039|PMID:24074865,IPI,UniProtKB:Q80U70|UniProtKB:Q9CWR8,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20190407,IntAct,occurs_in(GO:0005634),
MGI,MGI:107940,Ezh2,,GO:0005515,MGI:MGI:1203943|PMID:9584197,IPI,UniProtKB:P97462,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20030623,MGI,,
MGI,MGI:107940,Ezh2,,GO:0005515,MGI:MGI:5926701|PMID:17937919,IPI,UniProtKB:Q921E6,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20190407,IntAct,,
MGI,MGI:107940,Ezh2,,GO:0005515,MGI:MGI:4441020|PMID:20075857,IPI,UniProtKB:Q921E6,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20190407,IntAct,,
MGI,MGI:107940,Ezh2,,GO:0005515,MGI:MGI:4436818|PMID:20064376,IPI,UniProtKB:Q62315|UniProtKB:Q80U70|UniProtKB:Q921E6,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20190407,IntAct,occurs_in(GO:0005634),
MGI,MGI:107940,Ezh2,,GO:0005515,MGI:MGI:5529751|PMID:24216483,IPI,UniProtKB:P59598,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20140918,MGI,,
MGI,MGI:107940,Ezh2,,GO:0005515,MGI:MGI:3703096|PMID:17107999,IPI,UniProtKB:Q921E6,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20160920,MGI,,
MGI,MGI:107940,Ezh2,,GO:0005515,MGI:MGI:4431292|PMID:20064375,IPI,UniProtKB:Q62315|UniProtKB:Q80U70|UniProtKB:Q921E6,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20190407,IntAct,occurs_in(GO:0005634),
MGI,MGI:107940,Ezh2,,GO:0005515,MGI:MGI:2668801|PMID:12900441,IPI,UniProtKB:O09106|UniProtKB:P97462,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20031022,MGI,,
MGI,MGI:107940,Ezh2,,GO:0005515,MGI:MGI:5508304|PMID:9742080,IPI,UniProtKB:Q921E6,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20190407,IntAct,occurs_in(GO:0005634),
MGI,MGI:107940,Ezh2,,GO:0005515,MGI:MGI:4844067|PMID:17997413,IPI,UniProtKB:Q921E6,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20130301,MGI,,
MGI,MGI:107940,Ezh2,,GO:0005515,MGI:MGI:5499261|PMID:23624935,IPI,UniProtKB:P38398,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20190407,IntAct,,
MGI,MGI:107940,Ezh2,,GO:0005515,MGI:MGI:5300666|PMID:22094255,IPI,UniProtKB:Q921E6,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20190407,IntAct,occurs_in(GO:0005634),
MGI,MGI:107940,Ezh2,,GO:0005515,MGI:MGI:5286758|PMID:21811233,IPI,UniProtKB:Q62315,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20190407,IntAct,occurs_in(GO:0005634),
MGI,MGI:107940,Ezh2,,GO:0005515,MGI:MGI:4436818|PMID:20064376,IPI,UniProtKB:Q02395,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20190407,IntAct,,
MGI,MGI:107940,Ezh2,,GO:0005515,MGI:MGI:5499263|PMID:23624931,IPI,UniProtKB:Q80U70,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20190407,IntAct,occurs_in(GO:0005634),PR:Q6AXH7
MGI,MGI:107940,Ezh2,,GO:0005515,MGI:MGI:5499261|PMID:23624935,IPI,UniProtKB:Q80U70,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20190407,IntAct,occurs_in(GO:0005634),
MGI,MGI:107940,Ezh2,,GO:0005634,MGI:MGI:5448135|PMID:22949634,IDA,,C,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20130312,MGI,,
MGI,MGI:107940,Ezh2,,GO:0005634,MGI:MGI:3789777|PMID:18483221,IDA,,C,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20150818,MGI,,
MGI,MGI:107940,Ezh2,,GO:0005634,MGI:MGI:3846264|PMID:19303854,IDA,,C,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20101220,MGI,part_of(EMAPA:17525),
MGI,MGI:107940,Ezh2,,GO:0005634,MGI:MGI:1203943|PMID:9584197,IDA,,C,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20030623,MGI,,
MGI,MGI:107940,Ezh2,,GO:0005634,MGI:MGI:3057067|PMID:15520282,IDA,,C,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20041207,MGI,,
MGI,MGI:107940,Ezh2,,GO:0005634,GO_REF:0000096|MGI:MGI:4417868,ISO,RGD:1595860,C,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20141028,MGI,,
MGI,MGI:107940,Ezh2,,GO:0005634,MGI:MGI:5429781|PMID:22482507,IDA,,C,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20140120,MGI,,
MGI,MGI:107940,Ezh2,,GO:0005634,MGI:MGI:3845989|PMID:19144645,ISO,UniProtKB:Q15910,C,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20141217,MGI,,
MGI,MGI:107940,Ezh2,,GO:0005694,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0158,C,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:107940,Ezh2,,GO:0005737,GO_REF:0000096|MGI:MGI:4417868,ISO,RGD:1595860,C,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20130429,MGI,,
MGI,MGI:107940,Ezh2,,GO:0006306,MGI:MGI:5522578|PMID:24105743,IMP,,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20140530,MGI,"has_direct_input(MGI:MGI:892014),has_direct_input(MGI:MGI:95484)",
MGI,MGI:107940,Ezh2,,GO:0006325,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0156,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:107940,Ezh2,,GO:0006348,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q15910,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20181201,MGI,,
MGI,MGI:107940,Ezh2,,GO:0006357,MGI:MGI:4950630|PMID:21498568,IMP,MGI:MGI:2661097|MGI:MGI:3574960,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20140617,MGI,occurs_in(CL:0000594),
MGI,MGI:107940,Ezh2,,GO:0008168,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0489,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:107940,Ezh2,,GO:0008284,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q15910,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20180611,MGI,,
MGI,MGI:107940,Ezh2,,GO:0010468,MGI:MGI:4833736|PMID:20798045,IMP,MGI:MGI:2661097,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20110523,MGI,,
MGI,MGI:107940,Ezh2,,GO:0010468,MGI:MGI:5576864|PMID:24137001,IMP,,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20160120,MGI,,
MGI,MGI:107940,Ezh2,,GO:0010629,GO_REF:0000096|MGI:MGI:4417868,ISO,RGD:1595860,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20130429,MGI,,
MGI,MGI:107940,Ezh2,,GO:0010718,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q15910,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20130320,MGI,,
MGI,MGI:107940,Ezh2,,GO:0014013,MGI:MGI:4833736|PMID:20798045,IMP,MGI:MGI:2661097,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20110523,MGI,,
MGI,MGI:107940,Ezh2,,GO:0014834,MGI:MGI:4950630|PMID:21498568,IMP,MGI:MGI:2661097|MGI:MGI:3574960,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20140617,MGI,,
MGI,MGI:107940,Ezh2,,GO:0014898,MGI:MGI:5576864|PMID:24137001,IDA,,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20160120,MGI,,
MGI,MGI:107940,Ezh2,,GO:0016279,MGI:MGI:5617064|PMID:25547114,IDA,,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20150330,MGI,has_direct_input(MGI:MGI:102858),
MGI,MGI:107940,Ezh2,,GO:0016571,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q15910,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20170316,MGI,,
MGI,MGI:107940,Ezh2,,GO:0016571,MGI:MGI:2668801|PMID:12900441,IDA,,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20031022,MGI,,
MGI,MGI:107940,Ezh2,,GO:0016740,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0808,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:107940,Ezh2,,GO:0018024,MGI:MGI:3845989|PMID:19144645,ISO,UniProtKB:Q15910,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20141217,MGI,,
MGI,MGI:107940,Ezh2,,GO:0021695,MGI:MGI:4833736|PMID:20798045,IMP,MGI:MGI:2661097,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20110523,MGI,results_in_development_of(EMAPA:17544),
MGI,MGI:107940,Ezh2,,GO:0031490,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q15910,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20140320,MGI,,
MGI,MGI:107940,Ezh2,,GO:0031490,MGI:MGI:3789777|PMID:18483221,IDA,,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20150818,MGI,,
MGI,MGI:107940,Ezh2,,GO:0031490,MGI:MGI:5576864|PMID:24137001,IDA,,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20160120,MGI,,
MGI,MGI:107940,Ezh2,,GO:0032259,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0489,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:107940,Ezh2,,GO:0034244,MGI:MGI:3846264|PMID:19303854,IMP,MGI:MGI:2661097,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20101220,MGI,has_regulation_target(MGI:MGI:104737)|has_regulation_target(MGI:MGI:104738),
MGI,MGI:107940,Ezh2,,GO:0035098,MGI:MGI:4431292|PMID:20064375,IDA,,C,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20100127,UniProt,,
MGI,MGI:107940,Ezh2,,GO:0035098,MGI:MGI:4436818|PMID:20064376,IDA,,C,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20100127,UniProt,,
MGI,MGI:107940,Ezh2,,GO:0035098,MGI:MGI:4429983|PMID:20144788,IDA,,C,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20130222,UniProt,,
MGI,MGI:107940,Ezh2,,GO:0035098,GO_REF:0000008|MGI:MGI:2154458,ISO,UniProtKB:Q15910,C,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20060809,MGI,,
MGI,MGI:107940,Ezh2,,GO:0035098,MGI:MGI:5318799|PMID:22438827,IDA,,C,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20130222,UniProt,,
MGI,MGI:107940,Ezh2,,GO:0035098,MGI:MGI:3820717|PMID:19026781,IDA,,C,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20181201,ARUK-UCL,,
MGI,MGI:107940,Ezh2,,GO:0035098,MGI:MGI:5487475|PMID:23160351,IDA,,C,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20130222,UniProt,,
MGI,MGI:107940,Ezh2,,GO:0035984,MGI:MGI:5576864|PMID:24137001,IMP,,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20160120,MGI,,
MGI,MGI:107940,Ezh2,,GO:0036333,MGI:MGI:5637451|PMID:25477280,IGI,MGI:MGI:1097695,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20160126,MGI,,
MGI,MGI:107940,Ezh2,,GO:0042054,MGI:MGI:2668801|PMID:12900441,IDA,,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20031022,MGI,,
MGI,MGI:107940,Ezh2,,GO:0042054,GO_REF:0000008|MGI:MGI:2154458,ISO,UniProtKB:Q15910,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20060809,MGI,,
MGI,MGI:107940,Ezh2,,GO:0042127,MGI:MGI:3846264|PMID:19303854,IMP,MGI:MGI:2661097,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20101220,MGI,,
MGI,MGI:107940,Ezh2,,GO:0042752,MGI:MGI:3694308|PMID:16717091,IMP,,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20140804,UniProt,,
MGI,MGI:107940,Ezh2,,GO:0042752,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q15910,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20140804,MGI,,
MGI,MGI:107940,Ezh2,,GO:0043021,MGI:MGI:4881870|PMID:21172659,IDA,,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20151001,MGI,,
MGI,MGI:107940,Ezh2,,GO:0043406,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q15910,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20130320,MGI,,
MGI,MGI:107940,Ezh2,,GO:0043433,MGI:MGI:5617064|PMID:25547114,IGI,MGI:MGI:102858,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20150330,MGI,"occurs_in(CL:0002187),regulates_o_occurs_in(CL:0002187)",
MGI,MGI:107940,Ezh2,,GO:0043547,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q15910,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20130320,MGI,,
MGI,MGI:107940,Ezh2,,GO:0043565,MGI:MGI:4838928|PMID:20956546,IDA,,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20111031,MGI,,
MGI,MGI:107940,Ezh2,,GO:0044212,GO_REF:0000096|MGI:MGI:4417868,ISO,RGD:1595860,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20130429,MGI,,
MGI,MGI:107940,Ezh2,,GO:0045120,MGI:MGI:2668801|PMID:12900441,IDA,,C,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20031022,MGI,,
MGI,MGI:107940,Ezh2,,GO:0045605,MGI:MGI:3846264|PMID:19303854,IMP,MGI:MGI:2661097,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20101221,MGI,"occurs_in(EMAPA:17528),regulates_o_results_in_acquisition_of_features_of(CL:0000362)|regulates_o_results_in_acquisition_of_features_of(CL:0002187)",
MGI,MGI:107940,Ezh2,,GO:0045814,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q15910,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20130320,MGI,,
MGI,MGI:107940,Ezh2,,GO:0045892,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q15910,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20090921,MGI,,
MGI,MGI:107940,Ezh2,,GO:0046976,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q15910,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20170316,MGI,,
MGI,MGI:107940,Ezh2,,GO:0048387,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q15910,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20090921,MGI,,
MGI,MGI:107940,Ezh2,,GO:0048511,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0090,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:107940,Ezh2,,GO:0050767,MGI:MGI:4833736|PMID:20798045,IMP,MGI:MGI:2661097,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20110523,MGI,,
MGI,MGI:107940,Ezh2,,GO:0051154,MGI:MGI:3057067|PMID:15520282,IDA,,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20041207,MGI,,
MGI,MGI:107940,Ezh2,,GO:0070301,MGI:MGI:5496352|PMID:20808772,IDA,,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20130904,MGI,,
MGI,MGI:107940,Ezh2,,GO:0070314,MGI:MGI:3846264|PMID:19303854,IMP,MGI:MGI:2661097,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20101221,MGI,occurs_in(CL:0002187),
MGI,MGI:107940,Ezh2,,GO:0070734,MGI:MGI:3694308|PMID:16717091,IMP,,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20140804,UniProt,,
MGI,MGI:107940,Ezh2,,GO:0070734,MGI:MGI:4833736|PMID:20798045,IMP,MGI:MGI:2661097,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20110523,MGI,,
MGI,MGI:107940,Ezh2,,GO:0070734,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q15910,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20140307,MGI,,
MGI,MGI:107940,Ezh2,,GO:0070734,MGI:MGI:3788959|PMID:18311137,IMP,MGI:MGI:1858961,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20131231,MGI,,
MGI,MGI:107940,Ezh2,,GO:0070734,GO_REF:0000096|MGI:MGI:4417868,ISO,RGD:1595860,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20130429,MGI,,
MGI,MGI:107940,Ezh2,,GO:0070878,MGI:MGI:5576864|PMID:24137001,IDA,,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20160120,MGI,,
MGI,MGI:107940,Ezh2,,GO:0071168,MGI:MGI:3788959|PMID:18311137,IMP,MGI:MGI:3805309,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20131231,MGI,transports_or_maintains_localization_of(MGI:MGI:1858961),
MGI,MGI:107940,Ezh2,,GO:0071902,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q15910,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20130320,MGI,,
MGI,MGI:107940,Ezh2,,GO:0097421,MGI:MGI:5637451|PMID:25477280,IGI,MGI:MGI:1097695,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20160126,MGI,,
MGI,MGI:107940,Ezh2,,GO:0098532,MGI:MGI:5637451|PMID:25477280,IGI,MGI:MGI:1097695,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20160126,MGI,,
MGI,MGI:107940,Ezh2,,GO:1900006,GO_REF:0000096|MGI:MGI:4417868,ISO,RGD:1595860,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20141028,MGI,,
MGI,MGI:107940,Ezh2,,GO:1902808,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q15910,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20180611,MGI,,
MGI,MGI:107940,Ezh2,,GO:1904772,MGI:MGI:5637451|PMID:25477280,IGI,MGI:MGI:1097695,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20160126,MGI,,
MGI,MGI:107940,Ezh2,,GO:1990841,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q15910,F,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20160225,MGI,,
MGI,MGI:107940,Ezh2,,GO:2000134,MGI:MGI:3846264|PMID:19303854,IMP,MGI:MGI:2661097,P,enhancer of zeste 2 polycomb repressive complex 2 subunit,Enx-1|Enx1h|KMT6,protein,taxon:10090,20130325,MGI,regulates_o_occurs_in(CL:0002187),
MGI,MGI:3039600,Fbxl19,,GO:0003677,GO_REF:0000002|MGI:MGI:2152098,IEA,InterPro:IPR002857,F,F-box and leucine-rich repeat protein 19,Fbl19,protein,taxon:10090,20190428,UniProt,,
